step,policy_arm_delta,command_arm_delta,observed_arm_delta,policy_gripper_delta,command_gripper_delta,observed_gripper_delta,command_arm_delta_change,command_gripper_delta_change,command_follow_error_arm,command_follow_error_gripper,target_period_sec,step_elapsed_sec,control_overrun
103,0.1780855655670166,0.008680343627929688,0.0025185346603393555,0.009231507778167725,0.009231507778167725,0.009231507778167725,0.0040000081062316895,0.01781296730041504,0.007864117622375488,0.0,0.04,0.046746426000026986,True
104,0.1584128886461258,0.012570410966873169,0.003047347068786621,0.002174198627471924,0.002174198627471924,0.002174198627471924,0.0040000081062316895,0.007057309150695801,0.009705156087875366,0.0,0.04,0.05928132300005018,True
105,0.09022076427936554,0.015000000596046448,0.0035215914249420166,0.001440584659576416,0.001440584659576416,0.001440584659576416,0.0040000081062316895,0.00361478328704834,0.011478409171104431,0.0,0.04,0.05959810900003504,True
106,0.0787515640258789,0.012382395565509796,0.0038491785526275635,0.0014858841896057129,0.0014858841896057129,0.0014858841896057129,0.0040000081062316895,0.002926468849182129,0.009761206805706024,0.0,0.04,0.05617696099989189,True
107,0.0790506899356842,0.014999985694885254,0.003772825002670288,0.003034055233001709,0.003034055233001709,0.003034055233001709,0.0040000081062316895,0.004519939422607422,0.013351857662200928,0.0,0.04,0.06713805000026696,True
108,0.07740256190299988,0.014999985694885254,0.005598992109298706,0.0,0.0,0.0,0.004000002518296242,0.003034055233001709,0.009400993585586548,0.0,0.04,0.06339107099984176,True
109,0.07180356979370117,0.014999985694885254,0.004456460475921631,0.0,0.0,0.0,0.0040000081062316895,0.0,0.010543525218963623,0.0,0.04,0.06412561400020422,True
110,0.06734710931777954,0.014999985694885254,0.0036752820014953613,0.0,0.0,0.0,0.0040000081062316895,0.0,0.011324703693389893,0.0,0.04,0.06705869699999312,True
111,0.06367182731628418,0.014999985694885254,0.004761785268783569,0.0,0.0,0.0,0.0040000081062316895,0.0,0.011180639266967773,0.0,0.04,0.06399773900011496,True
112,0.05891004204750061,0.014999985694885254,0.004410505294799805,0.0,0.0,0.0,0.0040000081062316895,0.0,0.011280149221420288,0.0,0.04,0.05955504799976552,True
